Date,Open,High,Low,Close,Volume,Adj Close
2010-07-02,25.360001,25.360001,25.360001,25.360001,000,23.015436
2010-07-01,25.49,25.49,25.49,25.49,000,23.133417
2010-06-30,25.59,25.59,25.59,25.59,000,23.224172
2010-06-29,25.84,25.84,25.84,25.84,000,23.451059
2010-06-28,26.709999,26.709999,26.709999,26.709999,000,24.240626
2010-06-25,26.77,26.77,26.77,26.77,000,24.29508
2010-06-24,26.639999,26.639999,26.639999,26.639999,000,24.177097
2010-06-23,27.110001,27.110001,27.110001,27.110001,000,24.603647
2010-06-22,27.309999,27.309999,27.309999,27.309999,000,24.672619
2010-06-21,27.780001,27.780001,27.780001,27.780001,000,25.097231
2010-06-18,27.91,27.91,27.91,27.91,000,25.214676
2010-06-17,27.870001,27.870001,27.870001,27.870001,000,25.17854
2010-06-16,27.85,27.85,27.85,27.85,000,25.160471
2010-06-15,27.879999,27.879999,27.879999,27.879999,000,25.187572
2010-06-14,27.24,27.24,27.24,27.24,000,24.609379
2010-06-11,27.25,27.25,27.25,27.25,000,24.618413
2010-06-10,27.08,27.08,27.08,27.08,000,24.464831
2010-06-09,26.290001,26.290001,26.290001,26.290001,000,23.751123
2010-06-08,26.40,26.40,26.40,26.40,000,23.850499
2010-06-07,26.17,26.17,26.17,26.17,000,23.642711
2010-06-04,26.58,26.58,26.58,26.58,000,24.013117
2010-06-03,27.57,27.57,27.57,27.57,000,24.90751
2010-06-02,27.42,27.42,27.42,27.42,000,24.771996
2010-06-01,26.719999,26.719999,26.719999,26.719999,000,24.139596
2010-05-28,27.25,27.25,27.25,27.25,000,24.618413
2010-05-27,27.58,27.58,27.58,27.58,000,24.916545
2010-05-26,26.66,26.66,26.66,26.66,000,24.085391
2010-05-25,26.76,26.76,26.76,26.76,000,24.175734
2010-05-24,26.76,26.76,26.76,26.76,000,24.175734
2010-05-21,27.09,27.09,27.09,27.09,000,24.473865
2010-05-20,26.690001,26.690001,26.690001,26.690001,000,24.112494
2010-05-19,27.809999,27.809999,27.809999,27.809999,000,25.124333
2010-05-18,27.99,27.99,27.99,27.99,000,25.28695
2010-05-17,28.40,28.40,28.40,28.40,000,25.657355
2010-05-14,28.370001,28.370001,28.370001,28.370001,000,25.630254
2010-05-13,28.940001,28.940001,28.940001,28.940001,000,26.145207
2010-05-12,29.27,29.27,29.27,29.27,000,26.443339
2010-05-11,28.799999,28.799999,28.799999,28.799999,000,26.018726
2010-05-10,28.85,28.85,28.85,28.85,000,26.063899
2010-05-07,27.60,27.60,27.60,27.60,000,24.934614
2010-05-06,28.09,28.09,28.09,28.09,000,25.377293
2010-05-05,29.049999,29.049999,29.049999,29.049999,000,26.244583
2010-05-04,29.280001,29.280001,29.280001,29.280001,000,26.452373
2010-05-03,30.030001,30.030001,30.030001,30.030001,000,27.129944
2010-04-30,29.620001,29.620001,29.620001,29.620001,000,26.759539
2010-04-29,30.16,30.16,30.16,30.16,000,27.247389
2010-04-28,29.75,29.75,29.75,29.75,000,26.876984
2010-04-27,29.57,29.57,29.57,29.57,000,26.714366
2010-04-26,30.290001,30.290001,30.290001,30.290001,000,27.364835
2010-04-23,30.42,30.42,30.42,30.42,000,27.48228
2010-04-22,30.18,30.18,30.18,30.18,000,27.265458
2010-04-21,30.059999,30.059999,30.059999,30.059999,000,27.157046
2010-04-20,30.07,30.07,30.07,30.07,000,27.16608
2010-04-19,29.790001,29.790001,29.790001,29.790001,000,26.913121
2010-04-16,29.709999,29.709999,29.709999,29.709999,000,26.840846
2010-04-15,30.18,30.18,30.18,30.18,000,27.265458
2010-04-14,30.15,30.15,30.15,30.15,000,27.238354
2010-04-13,29.780001,29.780001,29.780001,29.780001,000,26.904087
2010-04-12,29.75,29.75,29.75,29.75,000,26.876984
2010-04-09,29.700001,29.700001,29.700001,29.700001,000,26.831813
2010-04-08,29.49,29.49,29.49,29.49,000,26.642092
2010-04-07,29.41,29.41,29.41,29.41,000,26.569818
2010-04-06,29.57,29.57,29.57,29.57,000,26.714366
2010-04-05,29.50,29.50,29.50,29.50,000,26.651127
2010-04-01,29.209999,29.209999,29.209999,29.209999,000,26.389132
2010-03-31,28.99,28.99,28.99,28.99,000,26.190378
2010-03-30,29.09,29.09,29.09,29.09,000,26.280721
2010-03-29,29.08,29.08,29.08,29.08,000,26.271687
2010-03-26,28.90,28.90,28.90,28.90,000,26.109069
2010-03-25,28.889999,28.889999,28.889999,28.889999,000,26.100035
2010-03-24,28.969999,28.969999,28.969999,28.969999,000,26.172309
2010-03-23,29.25,29.25,29.25,29.25,000,26.328603
2010-03-22,29.02,29.02,29.02,29.02,000,26.121575
2010-03-19,28.84,28.84,28.84,28.84,000,25.959553
2010-03-18,29.02,29.02,29.02,29.02,000,26.121575
2010-03-17,29.049999,29.049999,29.049999,29.049999,000,26.148578
2010-03-16,28.879999,28.879999,28.879999,28.879999,000,25.995557
2010-03-15,28.65,28.65,28.65,28.65,000,25.788529
2010-03-12,28.66,28.66,28.66,28.66,000,25.79753
2010-03-11,28.65,28.65,28.65,28.65,000,25.788529
2010-03-10,28.540001,28.540001,28.540001,28.540001,000,25.689516
2010-03-09,28.389999,28.389999,28.389999,28.389999,000,25.554497
2010-03-08,28.33,28.33,28.33,28.33,000,25.50049
2010-03-05,28.32,28.32,28.32,28.32,000,25.491488
2010-03-04,27.91,27.91,27.91,27.91,000,25.122438
2010-03-03,27.809999,27.809999,27.809999,27.809999,000,25.032425
2010-03-02,27.799999,27.799999,27.799999,27.799999,000,25.023424
2010-03-01,27.700001,27.700001,27.700001,27.700001,000,24.933413
2010-02-26,27.379999,27.379999,27.379999,27.379999,000,24.645372
2010-02-25,27.35,27.35,27.35,27.35,000,24.618369
2010-02-24,27.389999,27.389999,27.389999,27.389999,000,24.654373
2010-02-23,27.129999,27.129999,27.129999,27.129999,000,24.420341
2010-02-22,27.469999,27.469999,27.469999,27.469999,000,24.726383
2010-02-19,27.50,27.50,27.50,27.50,000,24.753387
2010-02-18,27.43,27.43,27.43,27.43,000,24.690379
2010-02-17,27.25,27.25,27.25,27.25,000,24.528357
2010-02-16,27.120001,27.120001,27.120001,27.120001,000,24.411341
2010-02-12,26.639999,26.639999,26.639999,26.639999,000,23.979281
2010-02-11,26.66,26.66,26.66,26.66,000,23.997284
2010-02-10,26.370001,26.370001,26.370001,26.370001,000,23.736249
2010-02-09,26.41,26.41,26.41,26.41,000,23.772253
2010-02-08,26.07,26.07,26.07,26.07,000,23.466211
2010-02-05,26.290001,26.290001,26.290001,26.290001,000,23.664239
2010-02-04,26.209999,26.209999,26.209999,26.209999,000,23.592228
2010-02-03,27.07,27.07,27.07,27.07,000,24.366334
2010-02-02,27.219999,27.219999,27.219999,27.219999,000,24.501352
2010-02-01,26.879999,26.879999,26.879999,26.879999,000,24.19531
2010-01-29,26.49,26.49,26.49,26.49,000,23.844263
2010-01-28,26.77,26.77,26.77,26.77,000,24.096298
2010-01-27,27.10,27.10,27.10,27.10,000,24.393338
2010-01-26,26.959999,26.959999,26.959999,26.959999,000,24.26732
2010-01-25,27.09,27.09,27.09,27.09,000,24.384337
2010-01-22,26.98,26.98,26.98,26.98,000,24.285323
2010-01-21,27.58,27.58,27.58,27.58,000,24.825397
2010-01-20,28.08,28.08,28.08,28.08,000,25.275459
2010-01-19,28.360001,28.360001,28.360001,28.360001,000,25.527494
2010-01-15,28.00,28.00,28.00,28.00,000,25.203449
2010-01-14,28.32,28.32,28.32,28.32,000,25.491488
2010-01-13,28.25,28.25,28.25,28.25,000,25.42848
2010-01-12,27.99,27.99,27.99,27.99,000,25.194448
2010-01-11,28.280001,28.280001,28.280001,28.280001,000,25.455484
2010-01-08,28.24,28.24,28.24,28.24,000,25.419478
2010-01-07,28.15,28.15,28.15,28.15,000,25.338467
2010-01-06,28.030001,28.030001,28.030001,28.030001,000,25.230453
2010-01-05,27.99,27.99,27.99,27.99,000,25.194448
2010-01-04,27.91,27.91,27.91,27.91,000,25.122438
2009-12-31,27.450001,27.450001,27.450001,27.450001,000,24.708382
2009-12-30,27.73,27.73,27.73,27.73,000,24.960415
2009-12-29,27.73,27.73,27.73,27.73,000,24.960415
2009-12-28,27.77,27.77,27.77,27.77,000,24.996421
2009-12-24,27.74,27.74,27.74,27.74,000,24.969417
2009-12-23,27.60,27.60,27.60,27.60,000,24.8434
2009-12-22,27.49,27.49,27.49,27.49,000,24.744386
2009-12-21,27.370001,27.370001,27.370001,27.370001,000,24.636372
2009-12-18,27.25,27.25,27.25,27.25,000,24.378036
2009-12-17,27.08,27.08,27.08,27.08,000,24.225953
2009-12-16,27.389999,27.389999,27.389999,27.389999,000,24.50328
2009-12-15,27.33,27.33,27.33,27.33,000,24.449605
2009-12-14,27.459999,27.459999,27.459999,27.459999,000,24.565903
2009-12-11,27.23,27.23,27.23,27.23,000,24.360144
2009-12-10,27.120001,27.120001,27.120001,27.120001,000,24.261738
2009-12-09,26.98,26.98,26.98,26.98,000,24.136492
2009-12-08,26.879999,26.879999,26.879999,26.879999,000,24.047031
2009-12-07,27.15,27.15,27.15,27.15,000,24.288575
2009-12-04,27.209999,27.209999,27.209999,27.209999,000,24.342251
2009-12-03,27.01,27.01,27.01,27.01,000,24.163331
2009-12-02,27.25,27.25,27.25,27.25,000,24.378036
2009-12-01,27.200001,27.200001,27.200001,27.200001,000,24.333306
2009-11-30,26.85,26.85,26.85,26.85,000,24.020194
2009-11-27,26.75,26.75,26.75,26.75,000,23.930733
2009-11-25,27.24,27.24,27.24,27.24,000,24.36909
2009-11-24,27.110001,27.110001,27.110001,27.110001,000,24.252792
2009-11-23,27.129999,27.129999,27.129999,27.129999,000,24.270683
2009-11-20,26.780001,26.780001,26.780001,26.780001,000,23.957571
2009-11-19,26.870001,26.870001,26.870001,26.870001,000,24.038086
2009-11-18,27.27,27.27,27.27,27.27,000,24.395929
2009-11-17,27.290001,27.290001,27.290001,27.290001,000,24.413821
2009-11-16,27.27,27.27,27.27,27.27,000,24.395929
2009-11-13,26.85,26.85,26.85,26.85,000,24.020194
2009-11-12,26.68,26.68,26.68,26.68,000,23.86811
2009-11-11,26.98,26.98,26.98,26.98,000,24.136492
2009-11-10,26.84,26.84,26.84,26.84,000,24.011247
2009-11-09,26.85,26.85,26.85,26.85,000,24.020194
2009-11-06,26.26,26.26,26.26,26.26,000,23.492376
2009-11-05,26.209999,26.209999,26.209999,26.209999,000,23.447644
2009-11-04,25.690001,25.690001,25.690001,25.690001,000,22.98245
2009-11-03,25.68,25.68,25.68,25.68,000,22.973504
2009-11-02,25.559999,25.559999,25.559999,25.559999,000,22.86615
2009-10-30,25.42,25.42,25.42,25.42,000,22.740906
2009-10-29,26.15,26.15,26.15,26.15,000,23.393968
2009-10-28,25.57,25.57,25.57,25.57,000,22.875096
2009-10-27,26.15,26.15,26.15,26.15,000,23.393968
2009-10-26,26.280001,26.280001,26.280001,26.280001,000,23.510268
2009-10-23,26.60,26.60,26.60,26.60,000,23.796542
2009-10-22,26.940001,26.940001,26.940001,26.940001,000,24.100708
2009-10-21,26.66,26.66,26.66,26.66,000,23.850218
2009-10-20,26.90,26.90,26.90,26.90,000,24.064923
2009-10-19,27.10,27.10,27.10,27.10,000,24.243845
2009-10-16,26.84,26.84,26.84,26.84,000,24.011247
2009-10-15,27.07,27.07,27.07,27.07,000,24.217007
2009-10-14,26.969999,26.969999,26.969999,26.969999,000,24.127546
2009-10-13,26.50,26.50,26.50,26.50,000,23.707081
2009-10-12,26.58,26.58,26.58,26.58,000,23.778649
2009-10-09,26.48,26.48,26.48,26.48,000,23.689188
2009-10-08,26.32,26.32,26.32,26.32,000,23.546051
2009-10-07,26.09,26.09,26.09,26.09,000,23.340292
2009-10-06,26.02,26.02,26.02,26.02,000,23.27767
2009-10-05,25.66,25.66,25.66,25.66,000,22.955611
2009-10-02,25.26,25.26,25.26,25.26,000,22.597769
2009-10-01,25.389999,25.389999,25.389999,25.389999,000,22.714067
2009-09-30,26.09,26.09,26.09,26.09,000,23.340292
2009-09-29,26.190001,26.190001,26.190001,26.190001,000,23.429753
2009-09-28,26.24,26.24,26.24,26.24,000,23.474483
2009-09-25,25.75,25.75,25.75,25.75,000,23.036126
2009-09-24,25.90,25.90,25.90,25.90,000,23.170317
2009-09-23,26.200001,26.200001,26.200001,26.200001,000,23.4387
2009-09-22,26.60,26.60,26.60,26.60,000,23.695452
2009-09-21,26.41,26.41,26.41,26.41,000,23.526198
2009-09-18,26.49,26.49,26.49,26.49,000,23.597462
2009-09-17,26.43,26.43,26.43,26.43,000,23.544014
2009-09-16,26.52,26.52,26.52,26.52,000,23.624187
2009-09-15,26.10,26.10,26.10,26.10,000,23.250048
2009-09-14,25.99,25.99,25.99,25.99,000,23.152059
2009-09-11,25.809999,25.809999,25.809999,25.809999,000,22.991714
2009-09-10,25.83,25.83,25.83,25.83,000,23.00953
2009-09-09,25.549999,25.549999,25.549999,25.549999,000,22.760104
2009-09-08,25.32,25.32,25.32,25.32,000,22.555219
2009-09-04,25.08,25.08,25.08,25.08,000,22.341425
2009-09-03,24.75,24.75,24.75,24.75,000,22.047459
2009-09-02,24.51,24.51,24.51,24.51,000,21.833666
2009-09-01,24.59,24.59,24.59,24.59,000,21.90493
2009-08-31,25.15,25.15,25.15,25.15,000,22.403782
2009-08-28,25.379999,25.379999,25.379999,25.379999,000,22.608667
2009-08-27,25.42,25.42,25.42,25.42,000,22.6443
2009-08-26,25.35,25.35,25.35,25.35,000,22.581944
2009-08-25,25.34,25.34,25.34,25.34,000,22.573035
2009-08-24,25.280001,25.280001,25.280001,25.280001,000,22.519587
2009-08-21,25.299999,25.299999,25.299999,25.299999,000,22.537402
2009-08-20,24.83,24.83,24.83,24.83,000,22.118724
2009-08-19,24.559999,24.559999,24.559999,24.559999,000,21.878206
2009-08-18,24.389999,24.389999,24.389999,24.389999,000,21.726768
2009-08-17,24.120001,24.120001,24.120001,24.120001,000,21.486252
2009-08-14,24.73,24.73,24.73,24.73,000,22.029643
2009-08-13,24.98,24.98,24.98,24.98,000,22.252344
2009-08-12,24.799999,24.799999,24.799999,24.799999,000,22.091999
2009-08-11,24.50,24.50,24.50,24.50,000,21.824758
2009-08-10,24.809999,24.809999,24.809999,24.809999,000,22.100907
2009-08-07,24.889999,24.889999,24.889999,24.889999,000,22.172172
2009-08-06,24.530001,24.530001,24.530001,24.530001,000,21.851482
2009-08-05,24.68,24.68,24.68,24.68,000,21.985103
2009-08-04,24.75,24.75,24.75,24.75,000,22.047459
2009-08-03,24.66,24.66,24.66,24.66,000,21.967287
2009-07-31,24.26,24.26,24.26,24.26,000,21.610964
2009-07-30,24.25,24.25,24.25,24.25,000,21.602056
2009-07-29,23.950001,23.950001,23.950001,23.950001,000,21.334815
2009-07-28,24.07,24.07,24.07,24.07,000,21.441711
2009-07-27,24.129999,24.129999,24.129999,24.129999,000,21.495159
2009-07-24,24.049999,24.049999,24.049999,24.049999,000,21.423894
2009-07-23,23.959999,23.959999,23.959999,23.959999,000,21.343721
2009-07-22,23.389999,23.389999,23.389999,23.389999,000,20.835962
2009-07-21,23.379999,23.379999,23.379999,23.379999,000,20.827054
2009-07-20,23.299999,23.299999,23.299999,23.299999,000,20.755789
2009-07-17,23.02,23.02,23.02,23.02,000,20.506365
2009-07-16,23.040001,23.040001,23.040001,23.040001,000,20.524181
2009-07-15,22.82,22.82,22.82,22.82,000,20.328203
2009-07-14,22.15,22.15,22.15,22.15,000,19.731362
2009-07-13,22.02,22.02,22.02,22.02,000,19.615558
2009-07-10,21.49,21.49,21.49,21.49,000,19.14343
2009-07-09,21.559999,21.559999,21.559999,21.559999,000,19.205786
2009-07-08,21.48,21.48,21.48,21.48,000,19.134522
2009-07-07,21.530001,21.530001,21.530001,21.530001,000,19.179063
2009-07-06,21.959999,21.959999,21.959999,21.959999,000,19.562109
2009-07-02,21.950001,21.950001,21.950001,21.950001,000,19.553202
2009-07-01,22.629999,22.629999,22.629999,22.629999,000,20.158949
2009-06-30,22.50,22.50,22.50,22.50,000,20.043145
2009-06-29,22.67,22.67,22.67,22.67,000,20.194582
2009-06-26,22.49,22.49,22.49,22.49,000,20.034237
2009-06-25,22.48,22.48,22.48,22.48,000,20.025328
2009-06-24,22.00,22.00,22.00,22.00,000,19.597742
2009-06-23,21.83,21.83,21.83,21.83,000,19.446304
2009-06-22,21.90,21.90,21.90,21.90,000,19.416017
2009-06-19,22.620001,22.620001,22.620001,22.620001,000,20.054352
2009-06-18,22.540001,22.540001,22.540001,22.540001,000,19.983426
2009-06-17,22.370001,22.370001,22.370001,22.370001,000,19.832708
2009-06-16,22.389999,22.389999,22.389999,22.389999,000,19.850439
2009-06-15,22.700001,22.700001,22.700001,22.700001,000,20.125279
2009-06-12,23.26,23.26,23.26,23.26,000,20.621761
2009-06-11,23.25,23.25,23.25,23.25,000,20.612895
2009-06-10,23.10,23.10,23.10,23.10,000,20.479909
2009-06-09,23.18,23.18,23.18,23.18,000,20.550835
2009-06-08,23.07,23.07,23.07,23.07,000,20.453311
2009-06-05,23.120001,23.120001,23.120001,23.120001,000,20.497641
2009-06-04,23.17,23.17,23.17,23.17,000,20.541969
2009-06-03,22.889999,22.889999,22.889999,22.889999,000,20.293727
2009-06-02,23.209999,23.209999,23.209999,23.209999,000,20.577431
2009-06-01,23.15,23.15,23.15,23.15,000,20.524237
2009-05-29,22.530001,22.530001,22.530001,22.530001,000,19.974561
2009-05-28,22.209999,22.209999,22.209999,22.209999,000,19.690855
2009-05-27,21.90,21.90,21.90,21.90,000,19.416017
2009-05-26,22.309999,22.309999,22.309999,22.309999,000,19.779513
2009-05-22,21.700001,21.700001,21.700001,21.700001,000,19.238702
2009-05-21,21.74,21.74,21.74,21.74,000,19.274165
2009-05-20,22.110001,22.110001,22.110001,22.110001,000,19.602198
2009-05-19,22.219999,22.219999,22.219999,22.219999,000,19.699721
2009-05-18,22.24,22.24,22.24,22.24,000,19.717453
2009-05-15,21.549999,21.549999,21.549999,21.549999,000,19.105715
2009-05-14,21.790001,21.790001,21.790001,21.790001,000,19.318494
2009-05-13,21.530001,21.530001,21.530001,21.530001,000,19.087984
2009-05-12,22.190001,22.190001,22.190001,22.190001,000,19.673124
2009-05-11,22.25,22.25,22.25,22.25,000,19.726319
2009-05-08,22.719999,22.719999,22.719999,22.719999,000,20.143009
2009-05-07,22.15,22.15,22.15,22.15,000,19.637661
2009-05-06,22.49,22.49,22.49,22.49,000,19.939097
2009-05-05,22.15,22.15,22.15,22.15,000,19.637661
2009-05-04,22.24,22.24,22.24,22.24,000,19.717453
2009-05-01,21.49,21.49,21.49,21.49,000,19.052521
2009-04-30,21.379999,21.379999,21.379999,21.379999,000,18.954997
2009-04-29,21.40,21.40,21.40,21.40,000,18.972729
2009-04-28,20.90,20.90,20.90,20.90,000,18.52944
2009-04-27,20.93,20.93,20.93,20.93,000,18.556038
2009-04-24,21.17,21.17,21.17,21.17,000,18.768816
2009-04-23,20.780001,20.780001,20.780001,20.780001,000,18.423052
2009-04-22,20.620001,20.620001,20.620001,20.620001,000,18.2812
2009-04-21,20.75,20.75,20.75,20.75,000,18.396454
2009-04-20,20.280001,20.280001,20.280001,20.280001,000,17.979764
2009-04-17,21.23,21.23,21.23,21.23,000,18.822011
2009-04-16,21.10,21.10,21.10,21.10,000,18.706756
2009-04-15,20.73,20.73,20.73,20.73,000,18.378722
2009-04-14,20.469999,20.469999,20.469999,20.469999,000,18.148212
2009-04-13,20.91,20.91,20.91,20.91,000,18.538306
2009-04-09,20.870001,20.870001,20.870001,20.870001,000,18.502844
2009-04-08,20.059999,20.059999,20.059999,20.059999,000,17.784716
2009-04-07,19.799999,19.799999,19.799999,19.799999,000,17.554206
2009-04-06,20.299999,20.299999,20.299999,20.299999,000,17.997494
2009-04-03,20.49,20.49,20.49,20.49,000,18.165944
2009-04-02,20.27,20.27,20.27,20.27,000,17.970898
2009-04-01,19.65,19.65,19.65,19.65,000,17.42122
2009-03-31,19.33,19.33,19.33,19.33,000,17.137516
2009-03-30,19.08,19.08,19.08,19.08,000,16.915872
2009-03-27,19.76,19.76,19.76,19.76,000,17.518744
2009-03-26,20.200001,20.200001,20.200001,20.200001,000,17.908838
2009-03-25,19.68,19.68,19.68,19.68,000,17.447818
2009-03-24,19.48,19.48,19.48,19.48,000,17.270502
2009-03-23,20.040001,20.040001,20.040001,20.040001,000,17.650845
2009-03-20,18.709999,18.709999,18.709999,18.709999,000,16.479405
2009-03-19,19.120001,19.120001,19.120001,19.120001,000,16.840527
2009-03-18,19.34,19.34,19.34,19.34,000,17.034298
2009-03-17,18.92,18.92,18.92,18.92,000,16.66437
2009-03-16,18.309999,18.309999,18.309999,18.309999,000,16.127093
2009-03-13,18.41,18.41,18.41,18.41,000,16.215171
2009-03-12,18.280001,18.280001,18.280001,18.280001,000,16.100671
2009-03-11,17.530001,17.530001,17.530001,17.530001,000,15.440085
2009-03-10,17.49,17.49,17.49,17.49,000,15.404853
2009-03-09,16.43,16.43,16.43,16.43,000,14.471226
2009-03-06,16.60,16.60,16.60,16.60,000,14.620959
2009-03-05,16.58,16.58,16.58,16.58,000,14.603343
2009-03-04,17.34,17.34,17.34,17.34,000,15.272736
2009-03-03,16.92,16.92,16.92,16.92,000,14.902808
2009-03-02,17.040001,17.040001,17.040001,17.040001,000,15.008503
2009-02-27,17.91,17.91,17.91,17.91,000,15.774781
2009-02-26,18.290001,18.290001,18.290001,18.290001,000,16.109479
2009-02-25,18.58,18.58,18.58,18.58,000,16.364904
2009-02-24,18.799999,18.799999,18.799999,18.799999,000,16.558675
2009-02-23,18.059999,18.059999,18.059999,18.059999,000,15.906898
2009-02-20,18.73,18.73,18.73,18.73,000,16.497021
2009-02-19,18.93,18.93,18.93,18.93,000,16.673178
2009-02-18,19.16,19.16,19.16,19.16,000,16.875757
2009-02-17,19.209999,19.209999,19.209999,19.209999,000,16.919795
2009-02-13,20.120001,20.120001,20.120001,20.120001,000,17.721307
2009-02-12,20.309999,20.309999,20.309999,20.309999,000,17.888654
2009-02-11,20.25,20.25,20.25,20.25,000,17.835808
2009-02-10,20.10,20.10,20.10,20.10,000,17.703691
2009-02-09,21.110001,21.110001,21.110001,21.110001,000,18.59328
2009-02-06,21.09,21.09,21.09,21.09,000,18.575664
2009-02-05,20.51,20.51,20.51,20.51,000,18.064811
2009-02-04,20.18,20.18,20.18,20.18,000,17.774154
2009-02-03,20.299999,20.299999,20.299999,20.299999,000,17.879846
2009-02-02,20.01,20.01,20.01,20.01,000,17.624421
2009-01-30,20.00,20.00,20.00,20.00,000,17.615613
2009-01-29,20.450001,20.450001,20.450001,20.450001,000,18.011965
2009-01-28,21.17,21.17,21.17,21.17,000,18.646126
2009-01-27,20.459999,20.459999,20.459999,20.459999,000,18.020771
2009-01-26,20.24,20.24,20.24,20.24,000,17.827
2009-01-23,20.120001,20.120001,20.120001,20.120001,000,17.721307
2009-01-22,20.01,20.01,20.01,20.01,000,17.624421
2009-01-21,20.360001,20.360001,20.360001,20.360001,000,17.932694
2009-01-20,19.50,19.50,19.50,19.50,000,17.175222
2009-01-16,20.629999,20.629999,20.629999,20.629999,000,18.170504
2009-01-15,20.459999,20.459999,20.459999,20.459999,000,18.020771
2009-01-14,20.370001,20.370001,20.370001,20.370001,000,17.941502
2009-01-13,21.10,21.10,21.10,21.10,000,18.584472
2009-01-12,21.030001,21.030001,21.030001,21.030001,000,18.522817
2009-01-09,21.549999,21.549999,21.549999,21.549999,000,18.980822
2009-01-08,22.049999,22.049999,22.049999,22.049999,000,19.421212
2009-01-07,21.940001,21.940001,21.940001,21.940001,000,19.324328
2009-01-06,22.620001,22.620001,22.620001,22.620001,000,19.923259
2009-01-05,22.389999,22.389999,22.389999,22.389999,000,19.720678
2009-01-02,22.459999,22.459999,22.459999,22.459999,000,19.782332
2008-12-31,21.799999,21.799999,21.799999,21.799999,000,19.201017
2008-12-30,21.440001,21.440001,21.440001,21.440001,000,18.883937
2008-12-29,20.90,20.90,20.90,20.90,000,18.408315
2008-12-26,21.02,21.02,21.02,21.02,000,18.514009
2008-12-24,20.879999,20.879999,20.879999,20.879999,000,18.390699
2008-12-23,20.77,20.77,20.77,20.77,000,18.293814
2008-12-22,20.959999,20.959999,20.959999,20.959999,000,18.461161
2008-12-19,21.370001,21.370001,21.370001,21.370001,000,18.822283
2008-12-18,21.43,21.43,21.43,21.43,000,18.736847
2008-12-17,21.879999,21.879999,21.879999,21.879999,000,19.130294
2008-12-16,22.02,22.02,22.02,22.02,000,19.252701
2008-12-15,20.91,20.91,20.91,20.91,000,18.282196
2008-12-12,21.23,21.23,21.23,21.23,000,18.561981
2008-12-11,21.00,21.00,21.00,21.00,000,18.360886
2008-12-10,21.67,21.67,21.67,21.67,000,18.946686
2008-12-09,21.370001,21.370001,21.370001,21.370001,000,18.684388
2008-12-08,21.879999,21.879999,21.879999,21.879999,000,19.130294
2008-12-05,21.059999,21.059999,21.059999,21.059999,000,18.413345
2008-12-04,20.290001,20.290001,20.290001,20.290001,000,17.740114
2008-12-03,20.92,20.92,20.92,20.92,000,18.29094
2008-12-02,20.379999,20.379999,20.379999,20.379999,000,17.818802
2008-12-01,19.57,19.57,19.57,19.57,000,17.110597
2008-11-28,21.559999,21.559999,21.559999,21.559999,000,18.850509
2008-11-26,21.35,21.35,21.35,21.35,000,18.666901
2008-11-25,20.549999,20.549999,20.549999,20.549999,000,17.967438
2008-11-24,20.370001,20.370001,20.370001,20.370001,000,17.81006
2008-11-21,19.110001,19.110001,19.110001,19.110001,000,16.708407
2008-11-20,18.00,18.00,18.00,18.00,000,15.737902
2008-11-19,19.309999,19.309999,19.309999,19.309999,000,16.883271
2008-11-18,20.629999,20.629999,20.629999,20.629999,000,18.037384
2008-11-17,20.469999,20.469999,20.469999,20.469999,000,17.897491
2008-11-14,20.98,20.98,20.98,20.98,000,18.343399
2008-11-13,21.940001,21.940001,21.940001,21.940001,000,19.182755
2008-11-12,20.50,20.50,20.50,20.50,000,17.923722
2008-11-11,21.629999,21.629999,21.629999,21.629999,000,18.911712
2008-11-10,22.129999,22.129999,22.129999,22.129999,000,19.348876
2008-11-07,22.459999,22.459999,22.459999,22.459999,000,19.637404
2008-11-06,21.85,21.85,21.85,21.85,000,19.104065
2008-11-05,22.969999,22.969999,22.969999,22.969999,000,20.083311
2008-11-04,24.24,24.24,24.24,24.24,000,21.193708
2008-11-03,23.360001,23.360001,23.360001,23.360001,000,20.4243
2008-10-31,23.41,23.41,23.41,23.41,000,20.468016
2008-10-30,22.99,22.99,22.99,22.99,000,20.100798
2008-10-29,22.34,22.34,22.34,22.34,000,19.532485
2008-10-28,22.440001,22.440001,22.440001,22.440001,000,19.619918
2008-10-27,20.360001,20.360001,20.360001,20.360001,000,17.801317
2008-10-24,21.08,21.08,21.08,21.08,000,18.430832
2008-10-23,21.82,21.82,21.82,21.82,000,19.077834
2008-10-22,21.700001,21.700001,21.700001,21.700001,000,18.972916
2008-10-21,23.09,23.09,23.09,23.09,000,20.188231
2008-10-20,23.809999,23.809999,23.809999,23.809999,000,20.817747
2008-10-17,22.75,22.75,22.75,22.75,000,19.89096
2008-10-16,22.870001,22.870001,22.870001,22.870001,000,19.99588
2008-10-15,21.93,21.93,21.93,21.93,000,19.174011
2008-10-14,24.110001,24.110001,24.110001,24.110001,000,21.080046
2008-10-13,24.34,24.34,24.34,24.34,000,21.281141
2008-10-10,21.85,21.85,21.85,21.85,000,19.104065
2008-10-09,22.00,22.00,22.00,22.00,000,19.235214
2008-10-08,23.799999,23.799999,23.799999,23.799999,000,20.809003
2008-10-07,24.09,24.09,24.09,24.09,000,21.062559
2008-10-06,25.559999,25.559999,25.559999,25.559999,000,22.347821
2008-10-03,26.620001,26.620001,26.620001,26.620001,000,23.274609
